file_name,segments,len_segments
1003_edugame2023_afee4c67a2ee486b9128774880aa2cbf_d550a33f9c3f429ab28a439ba4385a4c.wav,"[['Ustro', [1.8, 3.2]], ['bismaco', [3.2, 4.6]], ['sar', [4.6, 6.14]], ['felone', [6.14, 7.68]], ['tinere', [8.46, 9.6]], ['pianka', [9.6, 10.88]], [""l'onaggio"", [11.42, 12.6]], ['gal', [12.6, 14.04]], ['gag', [14.04, 14.94]], ['dabo', [15.92, 16.92]], ['macchi', [17.08, 17.78]], ['dante', [17.78, 18.56]]]",12
1004_edugame2023_22c6e16b93254308843337e244303834_a3c0d45a3cd64304887eec980f38e4c2.wav,"[['Noquello', [0.0, 1.38]], ['iol', [1.38, 1.62]], [""'ho"", [1.62, 1.66]], ['già', [1.66, 1.88]], ['superato', [1.88, 2.68]], ['Nono', [30.0, 31.08]], ['gastro', [31.08, 32.86]], ['lespa', [32.86, 34.2]], ['copie', [34.2, 34.68]], ['buLe', [34.68, 36.08]], ['spa', [36.08, 36.26]], ['copie', [36.26, 36.52]]]",12
1004_edugame2023_22c6e16b93254308843337e244303834_c9d5ba788e8c44218a987644c5b9c5f9.wav,"[['Vilo', [3.78, 4.86]], ['soce', [4.86, 5.94]], ['clove', [7.6, 7.96]], ['viglio', [9.16, 10.24]], ['basse', [11.6, 12.58]], ['corrita', [13.8, 14.56]], ['arbi', [16.92, 17.86]], ['binalo', [21.02, 22.24]], ['flunestro', [22.76, 24.22]], ['cognaperto', [25.78, 27.22]], ['significa?', [27.9, 28.48]], ['Hofinito!', [29.2, 30.3]]]",12
1004_edugame2023_56a711fe2cc04f66b4590a463b9b3d39_00810da89d7f4889b19dfbafaa9afa19.wav,"[['VASO', [1.96, 3.36]], ['PACE', [3.36, 4.74]], ['CAVERA', [4.74, 6.42]], ['GENITOE', [6.42, 8.32]], ['MESE', [8.32, 9.18]], ['CAVA', [9.18, 10.26]], ['PAROLA', [10.26, 11.38]], ['BAMBINO', [11.38, 12.12]], ['OGGI', [12.12, 12.96]], ['FOCA', [12.96, 13.62]], ['APRILE', [13.62, 14.3]], ['CARNEVALE', [14.3, 15.12]]]",12
1004_edugame2023_56a711fe2cc04f66b4590a463b9b3d39_cf2fe8c6b9ce4ffaa5276b3fb34a4df6.wav,"[['strato', [3.14, 4.54]], ['bellestra', [4.54, 5.94]], ['capoclasse', [9.36, 12.1]], ['veglia', [13.2, 14.16]], ['risposta', [14.42, 15.46]], ['bicicletta', [16.68, 17.88]], ['caffer', [18.42, 18.94]], ['caffetteria', [19.46, 20.76]], ['stirsa', [22.84, 24.24]], ['casetto', [24.24, 25.64]], ['cartellino', [26.66, 28.08]], ['passatempo', [28.4, 29.6]]]",12
1005_edugame2023_8dfd767088304844bdefc293066cb37a_3d7ff13ca8394ba48d595e5dd59120c1.wav,"[['Frutta', [1.92, 3.32]], ['foglia', [3.32, 4.72]], ['finestra', [5.2, 6.58]], ['vendaglio', [7.36, 9.52]], ['strega', [10.96, 12.42]], ['pronto', [13.08, 13.76]], ['campagna', [14.72, 17.24]], ['buongiorno', [18.64, 21.34]], ['destra', [21.46, 23.0]], ['lastra', [24.0, 25.2]], ['cappello', [25.2, 26.76]], ['sciacqua', [27.02, 27.74]]]",12
1005_edugame2023_8dfd767088304844bdefc293066cb37a_6e076a3060664833881b17d6017c6458.wav,"[['ein', [0.0, 0.06]], ['signora', [4.3, 5.7]], ['linea', [7.1, 7.38]], ['ultimo', [23.94, 25.3]], ['badille', [32.38, 33.78]], ['bonificolinea', [33.78, 35.18]], ['menta', [36.54, 37.9]], ['pentito', [37.9, 39.9]], ['tizio', [39.9, 41.78]], ['patto', [41.78, 43.46]], ['offesa', [43.46, 44.62]], ['calderone', [44.62, 47.42]]]",12
1005_edugame2023_8dfd767088304844bdefc293066cb37a_8f5c29eba86b47ae8beb0ce0935d5720.wav,"[['Strofa', [3.5, 4.9]], ['minestra', [4.9, 6.0]], ['inquinamento', [6.84, 9.18]], ['caposquadra', [10.5, 13.86]], ['tiglio', [14.76, 15.54]], ['fantasma', [16.88, 17.8]], ['motocicletta', [19.0, 21.48]], ['caffè', [22.16, 23.36]], ['latte', [23.42, 24.08]], ['strillo', [26.24, 27.64]], ['rosetto', [28.02, 29.04]], ['cartelone', [29.82, 31.16]]]",12
1005_edugame2023_aac4592555114aec84d9fd1a3c6b291b_2e9002acfa11451a8d6ab8b0a66d68c8.wav,"[['valo', [4.34, 6.58]], ['save', [6.58, 7.56]], ['clofello', [7.56, 10.2]], ['farde', [16.72, 17.44]], ['porita', [17.44, 22.48]], ['prodiglia', [22.48, 25.94]], ['anici', [25.94, 27.6]], ['bigno', [30.92, 32.32]], ['aso', [32.32, 33.28]], ['flane', [34.5, 35.94]], ['canni', [36.94, 39.06]], ['aripo', [39.06, 40.24]]]",12
1005_edugame2023_aac4592555114aec84d9fd1a3c6b291b_e52293c399cb4e3982eb6c54f55d4cc1.wav,"[['Ustro', [3.58, 4.98]], ['bismacol', [4.98, 6.38]], ['sarvelo', [6.38, 7.98]], ['chiezinere', [8.82, 11.2]], ['binka', [11.2, 13.34]], ['lonagio', [13.34, 16.24]], ['gallidapo', [16.24, 19.0]], ['machidante', [19.0, 21.6]], ['haci', [23.0, 25.46]], ['aniemisa', [25.46, 27.84]], ['nogresto', [27.84, 30.38]], ['nisiacope', [30.38, 32.96]]]",12
1006_edugame2023_9cdbc3f83a184291ab29182306336290_693b7a3f5b5c4795a6743bd5ab67ac74.wav,"[['Viso', [0.0, 2.7]], ['soce', [2.7, 3.52]], ['cloveno', [3.9, 5.14]], ['unvio', [5.52, 6.36]], ['deve', [6.84, 7.26]], ['bansè', [8.38, 9.3]], ['coritta', [9.66, 10.72]], ['pradia', [12.78, 14.16]], ['ardi', [14.62, 15.24]], ['bibignolla', [15.94, 17.78]], ['nestro', [19.1, 20.18]], ['cognareppo', [21.74, 23.08]]]",12
1006_edugame2023_f7efdc28e07f4bde913c30dbb0b823a1_687450a2bf6a4eb7831385dc819e7da2.wav,"[['strato', [6.76, 8.16]], ['balestra', [8.16, 9.56]], ['capo', [13.84, 14.82]], ['classe', [14.84, 15.46]], ['feia', [16.58, 17.58]], ['sposto', [18.92, 20.38]], ['bicicletta', [20.96, 22.68]], ['cafeteria', [23.26, 24.8]], ['strizza', [25.72, 26.36]], ['cassetto', [26.36, 28.76]], ['cartellino', [29.62, 30.66]], ['passa', [30.86, 31.36]]]",12
1006_edugame2023_f7efdc28e07f4bde913c30dbb0b823a1_71cd107eb89c4302b8fda5bd10301fce.wav,"[['Non', [0.0, 0.98]], ['loanzità', [0.98, 2.0]], ['nonno', [4.0, 4.84]], ['canile', [5.1, 5.78]], ['pinoccolo', [6.44, 7.44]], ['bacio', [8.0, 8.8]], ['codice', [10.18, 10.9]], ['bandito', [11.3, 12.72]], ['vizio', [13.84, 14.86]], ['matto', [15.58, 16.58]], ['avviso', [16.86, 18.22]], ['carnivoro', [18.54, 19.48]]]",12
1006_edugame2023_f7efdc28e07f4bde913c30dbb0b823a1_c6cac816b0364c55b3773d4c624c25d5.wav,"[['Pranzo', [1.54, 2.94]], ['foglio', [2.96, 4.0]], ['sinistro', [4.36, 5.26]], ['bersaglio', [5.46, 6.6]], ['strano', [6.94, 7.68]], ['prezzo', [7.94, 8.9]], ['montagna', [9.44, 10.16]], ['mezzogiorno', [10.64, 11.94]], ['maestro', [12.28, 13.28]], ['pietra', [13.82, 14.98]], ['fratello', [15.26, 16.16]], ['acquario', [17.02, 17.62]]]",12
1007_edugame2023_79ae2f23d9dd419d9aceb6b58deb7875_01ce746620924b1aa54cd98afa1fe702.wav,"[['VALO', [2.2, 3.6]], ['SAVE', [3.6, 4.84]], ['CALLOFFELE', [6.26, 7.66]], ['SONOVIGLIO', [7.66, 9.6]], ['PARADE', [11.4, 12.78]], ['PORITA', [12.78, 14.38]], ['PORROTIGLIO', [14.38, 16.96]], ['ANACI', [16.96, 18.36]], ['BISOVIGNOSSO', [20.8, 21.6]], ['FLA', [22.2, 23.24]], ['NESTRO', [23.24, 24.88]], ['CONNORIPPO', [26.58, 27.98]]]",12
1007_edugame2023_79ae2f23d9dd419d9aceb6b58deb7875_26a3dd9b5bc24834a42f801c02d325d1.wav,"[['mako', [3.98, 5.92]], ['sar', [5.92, 6.62]], ['bianca', [9.76, 11.28]], ['labina', [11.28, 12.86]], ['calonagio', [12.86, 15.52]], ['dapo', [17.0, 18.9]], ['maki', [18.9, 20.16]], ['dalente', [20.16, 21.22]], ['anje', [22.86, 24.22]], ['misa', [24.22, 26.2]], ['nogaresto', [26.2, 28.0]], ['siapko', [29.5, 31.56]]]",12
1007_edugame2023_e96c3939e26e41e1b2b978db3df03634_3320700bcbab413eb965865a59d8efef.wav,"[['Frutta', [0.0, 2.6]], ['foglia', [2.68, 3.32]], ['finestra', [3.74, 4.94]], ['venetaglio', [5.2, 6.6]], ['strega', [7.66, 8.42]], ['peronto', [8.72, 9.84]], ['compagna', [10.24, 11.66]], ['buongiorno', [12.16, 15.68]], ['destra', [16.14, 17.1]], ['laszatela', [17.46, 18.7]], ['cappello', [19.34, 20.46]], ['sessaccio', [20.8, 22.7]]]",12
1007_edugame2023_e96c3939e26e41e1b2b978db3df03634_5bc0ad73649349a4a2e76c4f181cf6ee.wav,"[['Diga', [2.22, 3.62]], ['gatto', [4.2, 5.32]], ['badile', [6.48, 7.72]], ['bonifico', [9.26, 10.4]], ['linea', [10.52, 11.4]], ['alba', [11.4, 12.58]], ['comenta', [13.24, 14.64]], ['penna', [15.56, 16.16]], ['tito', [16.16, 17.0]], ['tizio', [17.26, 18.16]], ['patto', [19.24, 20.26]], ['calderone', [22.04, 23.82]]]",12
1007_edugame2023_e96c3939e26e41e1b2b978db3df03634_ae8938509c984c748967519224bb6279.wav,"[['Sotteroffa', [7.06, 8.46]], ['ministra', [8.46, 9.86]], ['inquinamento', [12.18, 14.08]], ['composa', [14.78, 15.34]], ['tiglio', [17.26, 18.28]], ['fantasma', [19.28, 20.16]], ['motocicletta', [21.0, 22.38]], ['latte', [26.3, 26.52]], ['sterillo', [30.64, 32.04]], ['rossetto', [32.16, 33.4]], ['cartellone', [34.38, 36.88]], ['cassapanca', [39.86, 41.48]]]",12
1008_edugame2023_bde224b204084fe7ad81451df0572395_41d3a5f02cbf483d99246e09fdf3cc0c.wav,"[['Istro', [3.22, 4.62]], ['bis', [5.08, 5.36]], ['fillone', [7.64, 9.88]], ['chettinare', [10.42, 11.76]], ['porte', [12.32, 12.76]], ['funeggio', [13.88, 15.8]], ['cagliab', [17.28, 18.8]], ['dabbo', [18.8, 20.76]], ['pito', [22.76, 24.0]], ['vitto', [24.12, 25.34]], [""n'aggrosto"", [28.0, 29.32]], ['bussiacope', [29.98, 31.44]]]",12
1008_edugame2023_bde224b204084fe7ad81451df0572395_f9e387e8522244c595010ad45c1416b9.wav,"[['Vuso', [2.04, 3.44]], ['Sica', [3.96, 5.22]], ['Lofem', [6.64, 7.56]], ['Rav', [8.08, 8.68]], ['Dap', [10.66, 10.78]], ['Tarze', [11.32, 13.46]], ['Doritza', [14.48, 16.12]], ['Pradeglia', [17.26, 18.24]], ['Arlo', [18.84, 19.56]], ['Begnole', [20.32, 21.3]], ['Flavestro', [22.34, 23.66]], ['UnIaribo', [23.66, 25.98]]]",12
1008_edugame2023_c63f2200942c4c42843946db78b34769_0e094ce9d58346849e12990ea6b15b03.wav,"[['casa', [1.66, 3.06]], ['fame', [3.06, 3.78]], ['vicino', [3.78, 4.64]], ['domenica', [4.64, 5.66]], ['meno', [5.66, 6.36]], ['baba', [6.36, 7.22]], ['nuvola', [7.22, 8.24]], ['signora', [8.24, 9.34]], ['ecco', [9.34, 10.52]], ['foga', [10.52, 11.46]], ['estate', [11.46, 12.34]], ['ospedale', [12.34, 14.34]]]",12
1008_edugame2023_c63f2200942c4c42843946db78b34769_2ceed66564ed48e59d811e5bf64c26ba.wav,"[['Scarpa', [1.96, 3.18]], ['figlio', [3.22, 3.64]], ['palestra', [3.8, 4.22]], ['fermaglio', [4.44, 5.46]], ['strada', [5.84, 6.74]], ['branco', [7.82, 8.5]], ['compagno', [8.9, 10.06]], ['soggiorno', [11.88, 13.54]], ['giostran', [13.82, 14.52]], ['mustra', [15.32, 16.18]], ['castello', [16.5, 17.04]], ['acquisto', [17.48, 18.02]]]",12
1008_edugame2023_c63f2200942c4c42843946db78b34769_bb60aa21692e4a2f9736096976022aa3.wav,"[['strage', [1.94, 3.34]], ['minestra', [3.46, 4.7]], ['appartamento', [5.14, 6.42]], ['cappu', [6.76, 15.32]], ['capposcuola', [15.64, 16.74]], ['taglia', [17.14, 17.64]], ['medaglietta', [19.5, 21.3]], ['caffeteria', [21.68, 23.54]], ['stringa', [25.24, 26.56]], ['gassetto', [26.56, 28.68]], ['cartoncino', [29.28, 30.7]], ['cassaforte', [31.0, 32.18]]]",12
1009_edugame2023_888978f9436045998e78b70fc08b465b_1be90b9db1b54dca986b1151e7547041.wav,"[['Duna', [2.0, 3.0]], ['nonno', [3.2, 3.62]], ['canile', [3.8, 4.3]], ['binocolo', [4.58, 5.3]], ['basso', [5.74, 6.3]], ['alga', [6.66, 7.34]], ['codice', [7.52, 8.22]], ['bandito', [8.72, 9.46]], ['vizio', [10.1, 10.68]], ['matto', [11.1, 11.4]], ['avviso', [11.72, 12.3]], ['carnivoro', [12.58, 13.46]]]",12
1009_edugame2023_888978f9436045998e78b70fc08b465b_c312db7dca3441c9928a1bf769ace001.wav,"[['strato', [2.38, 3.78]], ['balestra', [3.78, 4.98]], ['appuntamento', [4.98, 6.84]], ['capoclasse', [6.84, 8.78]], ['riposta', [10.12, 10.9]], ['bicicletta', [10.9, 12.52]], ['caffetteria', [12.52, 14.88]], ['strigia', [14.88, 17.9]], ['cassetto', [17.9, 19.3]], ['cartellino', [19.3, 20.46]], ['passatempo', [20.46, 22.04]], ['ciao', [22.04, 22.8]]]",12
1009_edugame2023_888978f9436045998e78b70fc08b465b_e289d94d72114899b5230d4a2cd10fdd.wav,"[['Prangio', [2.08, 3.48]], ['sinistra', [4.28, 5.66]], ['bersaglio', [5.98, 6.98]], ['strano', [6.98, 8.0]], ['prezzo', [8.16, 8.86]], ['maestra', [11.12, 11.92]], ['piastra', [12.22, 13.26]], ['fratello', [13.62, 14.72]], ['Prangio', [15.88, 17.84]], ['sinistra', [19.78, 22.4]], ['strano', [22.48, 22.94]], ['prezzo', [22.94, 24.18]]]",12
1009_edugame2023_888978f9436045998e78b70fc08b465b_e9f28f61cce148749019f259f1698b74.wav,"[['VASO', [2.58, 3.38]], ['PASSE', [3.58, 4.0]], ['CAMERA', [4.64, 5.46]], ['GENITORE', [5.62, 6.32]], ['MESE', [6.54, 6.96]], ['CABA', [7.28, 7.5]], ['PAROLA', [7.64, 8.14]], ['BAMBINA', [8.26, 8.76]], ['OGGI', [9.02, 9.3]], ['FOCA', [9.46, 9.86]], ['APRILE', [10.72, 11.86]], ['CARNEVALE', [12.12, 13.04]]]",12
1009_edugame2023_c6ff7b76827c4793bd145b0978f93edb_ec7fde3ba6d94a52a5c1756b1d651bea.wav,"[['Velo', [1.78, 3.18]], ['soce', [3.18, 4.44]], ['clove', [4.44, 5.5]], ['nomu', [5.5, 8.32]], ['vio', [8.32, 9.26]], ['depe', [9.26, 10.0]], ['secorita', [10.56, 12.5]], ['pradilla', [12.5, 13.9]], ['arbi', [13.9, 15.0]], ['bignalo', [15.0, 16.56]], ['flunestro', [16.56, 18.26]], ['canniare', [18.26, 19.96]]]",12
1010_edugame2023_10904158f15c44c193c3c7509f0bf03f_3f550b723cb44ac48508e51efe757bcd.wav,"[['Ostro', [5.96, 7.36]], ['bismago', [7.36, 8.76]], [""ch'edinare"", [11.56, 15.28]], [""d'orca"", [16.76, 18.32]], ['boleggio', [18.32, 20.28]], ['caldi', [20.28, 21.56]], ['tapo', [21.56, 22.26]], ['Naki', [22.26, 23.42]], ['panote', [23.42, 24.66]], ['egnomisa', [26.52, 28.86]], ['nograsto', [29.44, 31.12]], ['cope', [33.24, 33.8]]]",12
1010_edugame2023_10904158f15c44c193c3c7509f0bf03f_a22d2a3115e045cca1e8cee33640d86b.wav,"[['Vilo', [1.84, 3.24]], ['soce', [3.24, 4.62]], ['clove', [4.62, 5.92]], ['nomuna', [5.92, 7.22]], ['vilgio', [7.22, 8.82]], ['ban', [10.2, 10.72]], ['secorita', [10.72, 13.26]], ['pradilgia', [13.26, 16.0]], ['Arvi', [16.0, 17.94]], ['bignado', [17.94, 21.88]], ['flunestro', [21.88, 25.06]], ['cognarepo', [25.06, 27.72]]]",12
1010_edugame2023_b481e448746e46989aa0a6c1923a85c7_23a94a1b451d40a7816f8a5d2009cb78.wav,"[['Duna', [1.62, 2.74]], ['nonno', [3.04, 3.7]], ['caniglie', [3.88, 4.7]], ['binoccolo', [5.66, 6.98]], ['bacio', [7.54, 8.16]], ['alga', [8.48, 9.04]], ['codice', [9.22, 10.08]], ['bandito', [10.64, 11.44]], ['vizio', [11.82, 12.58]], ['matto', [13.16, 13.66]], ['avviso', [14.04, 15.24]], ['carro', [15.68, 15.94]]]",12
1010_edugame2023_b481e448746e46989aa0a6c1923a85c7_3c6b64af51844cd28e9378d06bbce988.wav,"[['Prangio', [1.48, 2.88]], ['foglio', [2.88, 4.24]], ['sinistra', [4.24, 6.14]], ['bersaglio', [6.14, 10.22]], ['strano', [10.22, 12.68]], ['prezzo', [12.68, 14.2]], ['meggio', [15.48, 16.88]], ['giorno', [16.88, 18.0]], ['maestra', [18.0, 20.32]], ['piastra', [20.32, 22.62]], ['fratello', [22.62, 24.32]], ['acquario', [24.32, 25.38]]]",12
1010_edugame2023_b481e448746e46989aa0a6c1923a85c7_d8e98a9175bf4db19fc258c1aab4d033.wav,"[['strato', [4.96, 6.36]], ['balestra', [6.36, 7.76]], ['capo', [10.68, 12.42]], ['classe', [12.42, 13.28]], ['veglia', [13.28, 15.12]], ['risposta', [15.12, 17.3]], ['bicicletta', [17.3, 19.18]], ['caffettiera', [19.18, 20.38]], ['strigia', [24.42, 25.82]], ['cassetto', [25.82, 27.22]], ['cartellino', [27.22, 30.04]], ['passatempo', [30.04, 31.56]]]",12
1010_edugame2023_b481e448746e46989aa0a6c1923a85c7_e76aa3e4681a40d2be93ba17ead75106.wav,"[['VASO', [1.46, 2.86]], ['PACE', [2.86, 3.64]], ['CAMERA', [5.6, 6.46]], ['GENITORE', [6.46, 7.86]], ['MESE', [7.86, 8.82]], ['CAVA', [8.82, 10.48]], ['PAROLA', [10.48, 11.86]], ['BAMBINA', [11.86, 13.14]], ['OGGI', [13.14, 14.1]], ['FUOCA', [14.1, 14.8]], ['APRILE', [14.8, 15.58]], ['CARNEVALE', [15.58, 16.84]]]",12
1011_edugame2023_34bcac37138040c99903722d46899196_56b11f1ab2774a1fb52e5402672a3da9.wav,"[['Diva', [2.94, 4.34]], ['pari', [6.04, 6.84]], ['lebasilicole', [6.84, 11.84]], ['gai', [12.26, 12.9]], ['diradio', [12.9, 14.54]], ['poi', [16.38, 17.34]], ['cofano', [17.34, 20.1]], ['canntito', [20.6, 22.42]], ['bivio', [22.86, 23.96]], ['fatto', [23.96, 24.88]], ['facendo', [25.3, 26.72]], ['barbaro', [27.62, 28.42]]]",12
1011_edugame2023_34bcac37138040c99903722d46899196_dc43f01bd3ef4096a3027afb1a67aea4.wav,"[['Caso', [5.5, 6.9]], ['fame', [7.02, 7.58]], ['vicino', [8.3, 9.8]], ['domenica', [10.28, 11.5]], ['meno', [12.06, 12.74]], ['baba', [14.28, 14.58]], ['nuvola', [15.62, 16.66]], ['signora', [17.32, 18.16]], ['ecco', [18.86, 19.66]], ['foglia', [19.92, 20.8]], ['estate', [21.38, 21.9]], ['ospettale', [22.76, 24.36]]]",12
1011_edugame2023_9a6aadda7e164ac48d0d7449b87a5b29_d0d7e8baf95d4e9ba97154eac6a2420d.wav,"[['Istru', [2.42, 3.82]], ['sir', [5.7, 6.6]], ['talon', [6.6, 8.22]], ['ketinarre', [9.98, 11.38]], ['morte', [11.38, 12.78]], ['borte', [12.78, 15.0]], ['foneto', [15.0, 17.54]], ['kedenta', [21.72, 23.48]], ['bitto', [23.48, 24.98]], ['enniamesa', [24.98, 27.18]], ['naiorusto', [28.48, 31.64]], ['come', [35.56, 36.18]]]",12
1017_edugame2023_06c6f1b19d81460d95cc54fa512000ee_94aa3c68a7f2443182f7d1676e53e632.wav,"[['secco', [7.04, 8.44]], ['slo', [9.46, 10.06]], ['veno', [10.54, 12.56]], ['rambi', [13.7, 16.18]], ['iodappe', [17.22, 23.16]], ['trase', [24.1, 25.02]], ['dorizo', [26.6, 27.72]], ['pra', [27.72, 30.46]], ['deio', [30.46, 34.88]], ['arlo', [38.0, 42.58]], ['begno', [44.4, 47.24]], ['le', [47.48, 47.68]]]",12
1017_edugame2023_75f9673b275745c98595b86783769cdf_6e2fe00993f04bc4a60bea80c14243bd.wav,"[['Cacio', [3.08, 4.48]], ['fame', [5.52, 6.68]], ['vicino', [9.8, 11.54]], ['Domenica', [13.1, 14.9]], ['meno', [16.12, 16.4]], ['baba', [21.32, 21.98]], ['nuvola', [23.9, 25.46]], ['signora', [26.8, 28.5]], ['eco', [28.5, 30.96]], ['foga', [33.42, 36.3]], ['estate', [37.82, 37.84]], ['ospedale', [41.22, 43.98]]]",12
1019_edugame2023_3e6c3dc8b1d94f66b686adc3a59ec125_29f60c5f9f1f4dad89760d9175ff8c88.wav,"[['bismacco', [4.92, 6.32]], ['sarvelone', [6.32, 9.34]], ['bia', [13.7, 15.32]], ['bica', [15.32, 17.14]], ['gagli', [19.9, 22.76]], ['machi', [24.0, 26.4]], ['dante', [26.4, 27.76]], ['animi', [29.46, 31.74]], ['sta', [31.74, 32.64]], ['nis', [35.32, 36.54]], ['sci', [36.54, 37.38]], ['acopia', [37.38, 38.94]]]",12
1019_edugame2023_3e6c3dc8b1d94f66b686adc3a59ec125_69694ae065024ad099b3eb08261d4325.wav,"[['Valo', [1.7, 3.1]], ['save', [3.46, 3.92]], ['clofelo', [4.46, 5.7]], ['sonviglio', [6.52, 8.26]], ['farde', [10.42, 11.04]], ['porita', [12.3, 14.24]], ['prodiglia', [14.84, 16.92]], ['anci', [17.38, 17.98]], ['bignasso', [18.88, 21.94]], ['flane', [22.3, 23.16]], ['stro', [23.96, 24.24]], ['cognaripo', [25.88, 27.98]]]",12
